SDUID,biodiversity,carbon,forestry_value,grazing_value,grazing_methane,cropland_value,noxn_in_drinking_water,transition_cost,production_value,net_econ_value,net_ghg_co2e
19,1843.013748,2224518.8125,697.718903,0.0,0.0,-7474786.21167,19866.336433,3119393.301514,-7474088.492767001,-10593481.794281,8156568.979166666
20,1904.687965,2406766.447266,1416.516022,0.0,0.0,-6289482.973145,20009.389893,3202211.57373,-6288066.457122999,-9490278.030853,8824810.306642
21,1845.288496,2295572.435547,3244.901855,0.0,0.0,-4656028.342773,19066.42659,2722583.734863,-4652783.4409179995,-7375367.1757809995,8417098.930339
22,1831.641724,2336845.466797,2956.427063,0.0,0.0,-8188835.013184,18889.045715,2657139.260986,-8185878.586120999,-10843017.847106999,8568433.378255665
23,1859.386429,2448100.878906,2440.071777,0.0,0.0,-6424439.717773,18944.088684,2405999.494629,-6421999.645996,-8827999.140625,8976369.889322
24,1743.647682,2330479.9375,1745.102783,0.0,0.0,-7357329.586914,18189.148682,2740246.058105,-7355584.484131,-10095830.542236,8545093.104166666
25,1751.458374,2317769.712891,755.064804,0.0,0.0,-6575228.009766,18053.172974,2827237.853516,-6574472.9449620005,-9401710.798478,8498488.947267
26,1041.377159,1300222.65625,0.0,0.0,0.0,-4223335.550781,10809.290955,1744468.521484,-4223335.550781,-5967804.072265,4767483.072916666
148,1748.315321,2202520.292969,789.058716,0.0,0.0,-6054314.957031,17676.34021,2538281.159668,-6053525.898315,-8591807.057983,8075907.740886333
149,1667.615876,2064140.441406,9.15346,0.0,0.0,-4956077.144531,16732.320892,2437197.318359,-4956067.991071001,-7393265.309430001,7568514.951822
150,1717.740813,2015918.929932,1778.339359,0.0,0.0,-3377668.845703,17849.374229,2537690.126221,-3375890.5063440003,-5913580.632565001,7391702.743084
151,1671.904151,1846348.763672,2510.456909,0.0,0.0,-4107621.738281,17275.687496,2749789.423828,-4105111.281372,-6854900.7052,6769945.466797333
152,1786.894932,2110652.642578,7816.120468,0.0,0.0,-3302984.098633,18047.519592,2541814.004639,-3295167.978165,-5836981.982804,7739059.689452667
153,1846.358246,2173004.701172,5888.510101,0.0,0.0,-3098492.640625,18880.155396,2874116.605469,-3092604.130524,-5966720.735993,7967683.904297332
154,2038.196922,2487744.912109,5281.913361,0.0,0.0,-3505310.947266,21623.239655,2923886.816162,-3500029.033905,-6423915.850067,9121731.344399666
155,2093.465393,2322551.339844,5957.700882,0.0,0.0,,24127.109253,3714086.817871,,,8516021.579428
156,2069.716171,2277135.535156,3504.861191,0.0,0.0,-6262829.230103,23462.37088,3551536.780273,-6259324.368912,-9810861.149185,8349496.962238666
157,2050.009796,2421758.367188,3893.647705,0.0,0.0,-4115597.834106,23693.002075,3165184.57251,-4111704.1864010002,-7276888.758911001,8879780.679689333
158,1997.570496,2315509.794922,6647.265503,0.0,0.0,-1153394.117188,23640.955688,3405055.959961,-1146746.851685,-4551802.811646,8490202.581380665
159,1871.402822,2270339.253052,2615.951859,0.0,0.0,-4457675.055664,20103.756039,3394891.786865,-4455059.103805,-7849950.89067,8324577.261190666
160,1839.83625,2066057.849609,2423.322998,0.0,0.0,-5150875.222168,19044.442383,4097966.916992,-5148451.89917,-9246418.816162,7575545.448566332
161,1869.840309,2168968.742188,2064.514709,0.0,0.0,-3855697.441406,18695.437927,4220593.988281,-3853632.926697,-8074226.914978,7952885.388022667
162,1861.634521,2124925.914062,1356.479126,0.0,0.0,-2421650.773438,19772.381714,4062227.850586,-2420294.2943120003,-6482522.144898,7791395.018227332
163,1918.064629,2212404.179688,1064.542236,0.0,0.0,-4162843.175781,21514.834351,3764870.701172,-4161778.633545,-7926649.334717,8112148.658856
164,1962.005676,2372945.949219,765.862991,0.0,0.0,-3288962.246094,22657.313293,3579866.050781,-3288196.383103,-6868062.433884,8700801.813803
165,1917.672653,2344941.279297,2620.565125,0.0,0.0,-3990332.360352,21887.342285,3244957.851318,-3987711.795227,-7232669.646545,8598118.024089
166,1906.298802,2265133.089844,3203.776062,0.0,0.0,-5876211.732422,21272.522476,3142912.189941,-5873007.95636,-9015920.146301001,8305487.996094666
167,1984.678337,2423300.522949,4965.137329,0.0,0.0,,19312.021301,2877877.545898,,,8885435.250813
168,1993.134779,2515723.994934,3583.234741,0.0,0.0,-3903045.804688,18819.734558,2381533.509766,-3899462.569947,-6280996.079713,9224321.314757999
169,1954.191769,2509664.078125,2827.797241,0.0,0.0,-4199861.764648,19221.873352,2517056.045654,-4197033.967406999,-6714090.013060999,9202101.619791666
170,1910.658821,2508077.890625,3073.170654,0.0,0.0,-6046668.089355,20748.912537,2371074.599854,-6043594.9187010005,-8414669.518555,9196285.598958332
171,1771.107437,2217444.154297,2962.947754,0.0,0.0,-8113346.455566,20070.638184,2883142.748535,-8110383.507812,-10993526.256347,8130628.565755665
172,1782.827156,2151077.462891,1412.391632,0.0,0.0,-5314718.723999,19440.432922,2893307.456787,-5313306.332367,-8206613.789154001,7887284.030600333
173,1087.780422,1347928.392578,805.548157,0.0,0.0,-2561488.074219,10816.089478,1563179.798828,-2560682.526062,-4123862.32489,4942404.106119333
295,1822.08467,2193939.214844,935.253235,0.0,0.0,-4478261.080078,17073.525421,2502266.915039,-4477325.826843,-6979592.741882,8044443.787761333
296,1794.032902,2033925.667969,0.0,0.0,0.0,-4191049.226562,16802.426331,2450940.561279,-4191049.226562,-6641989.787841,7457727.449219666
297,1794.210339,2129497.517578,3969.221985,0.0,0.0,-2848571.929993,17075.444275,2137219.975342,-2844602.7080079997,-4981822.68335,7808157.564452667
298,1774.681543,2121890.675415,10210.254517,0.0,0.0,-3142348.246094,16952.369759,2280657.255127,-3132137.991577,-5412795.246704,7780265.809854999
299,1759.307271,1975076.185059,9924.025208,0.0,0.0,-5775292.508057,17446.066101,2930294.173828,-5765368.482849,-8695662.656677,7241946.011883
300,1821.53791,1990148.664795,12883.951233,0.0,0.0,-3726538.707153,19811.097506,2921566.519287,-3713654.75592,-6635221.275207,7297211.770915
301,1955.117016,2252254.493164,12383.73407,0.0,0.0,-21228.826172,22083.049366,2763097.701416,-8845.092102,-2771942.793518,8258266.474934666
302,1970.279992,2161336.835938,10622.040939,0.0,0.0,-3034428.289062,24231.24411,3735334.622559,-3023806.248123,-6759140.870681999,7924901.731772667
303,1910.023906,2063090.171875,4940.965454,0.0,0.0,-4818059.978027,22528.831684,4257527.171875,-4813119.012573,-9070646.184448,7564663.963541666
304,1991.568466,2434762.855469,5676.901672,0.0,0.0,-4421822.246094,21977.115112,3272448.243164,-4416145.3444219995,-7688593.587586,8927463.803386332
305,2018.815655,2392733.748047,4860.997864,0.0,0.0,-3932823.45166,21802.716797,3890718.998779,-3927962.4537959998,-7818681.452575,8773357.076172331
306,2057.066372,2559042.271484,3588.151657,0.0,0.0,-3304171.128906,21226.171509,3927075.074219,-3300582.9772489998,-7227658.051468,9383154.995441334
307,1904.848387,2267759.704102,4894.118616,3999.12793,9423.708008,-4116462.003662,19741.122498,4099670.238037,-4107568.757116,-8207238.995153001,8314930.440880507
308,1892.237481,2316186.189453,4109.150391,0.0,0.0,-2983592.212891,18889.056778,3705519.632324,-2979483.0625,-6685002.694824,8492682.694661
309,1873.408516,2204845.820312,4694.417725,0.0,0.0,-3624325.773438,19630.205933,4108993.042969,-3619631.355713,-7728624.398682,8084434.674477332
310,1920.602551,2323079.082031,3077.685501,0.0,0.0,-3404445.318359,20381.232727,3933932.918457,-3401367.632858,-7335300.551315,8517956.634113666
311,1984.646812,2491844.1875,3924.421692,0.0,0.0,-4564339.883301,22096.166138,3852117.750488,-4560415.461609,-8412533.212097,9136762.020833332
312,1958.208427,2408824.574219,6116.681152,19972.867188,47117.546875,-5932678.917969,21398.21167,3641370.001953,-5906589.369628999,-9547959.371582,8831414.421198832
313,2017.880211,2568371.677734,5225.135529,23967.503906,56541.207031,-5171987.868896,21228.253937,3294057.010254,-5142795.229461,-8436852.239715,9416231.99421738
314,2091.154404,2697253.648438,4547.072815,0.0,0.0,-3732321.611328,19153.591919,3314578.319336,-3727774.538513,-7042352.857849,9889930.044272667
315,2087.574623,2637994.835938,5833.025543,0.0,0.0,-3184503.678711,18594.314941,3286724.381104,-3178670.653168,-6465395.034272,9672647.731772667
316,2097.306374,2685292.957031,4479.018188,0.0,0.0,,18980.502014,3095265.205078,,,9846074.175780334
317,1972.985878,2439045.262695,2670.719238,0.0,0.0,-7982051.099609,20373.020691,3305514.945312,-7979380.380371,-11284895.325683,8943165.963214999
318,1881.692453,2340612.357422,2792.813721,0.0,0.0,-6523893.82251,20161.157959,2942039.94043,-6521101.008789,-9463140.949219,8582245.310547331
319,1833.819595,2165005.992188,1721.731384,0.0,0.0,-6417445.286133,19549.482117,3337648.659912,-6415723.554749,-9753372.214661,7938355.304689334
320,1114.017944,1338895.115234,554.991455,0.0,0.0,-4461019.523193,10627.229431,1891317.962891,-4460464.531738,-6351782.494629,4909282.089191332
442,1918.088287,2388294.799042,8.917086,0.0,0.0,,18380.662659,2377109.091797,,,8757080.929820666
443,1901.965023,2285110.706238,1115.121582,0.0,0.0,,18656.876648,2801964.242432,,,8378739.256206
444,1836.568532,2184069.375305,4918.771271,0.0,0.0,-4691992.373047,17943.88913,2596001.375488,-4687073.601776,-7283074.977264,8008254.376118334
445,1782.41481,1957993.855469,9726.518341,0.0,0.0,-5450433.2948,18086.552734,2907052.425781,-5440706.776459,-8347759.20224,7179310.803386333
446,1809.238976,1942671.626953,8770.085037,0.0,0.0,-4049094.331787,18662.608879,3063142.0271,-4040324.24675,-7103466.2738499995,7123129.298827666
447,1944.216075,2251387.997314,10180.071503,0.0,0.0,-4094023.741455,19499.010361,2932402.299805,-4083843.669952,-7016245.969757,8255089.323484667
448,2045.524996,2470035.022949,6976.170486,0.0,0.0,,21806.787262,2876985.486816,,,9056795.084146332
449,1978.207512,2322630.285156,4887.039612,0.0,0.0,-2376809.827148,22110.614502,3238140.307373,-2371922.787536,-5610063.094908999,8516311.045572
450,1956.391888,2203469.744141,5101.445526,0.0,0.0,-5043687.391724,23265.758209,3891348.555176,-5038585.946198,-8929934.501373999,8079389.061850333
451,2012.352928,2506021.434174,6108.04731,0.0,0.0,-3286510.860046,22470.732131,3349101.742432,-3280402.8127360004,-6629504.555168001,9188745.258637998
452,2051.704384,2458212.792969,6035.543533,0.0,0.0,-4302198.024414,22207.215637,3798619.521484,-4296162.480881,-8094782.002365001,9013446.907553
453,2066.932655,2691658.462891,5582.475098,0.0,0.0,-4392280.458252,21637.756348,3461123.406006,-4386697.983154,-7847821.38916,9869414.363933666
454,1990.945673,2579573.510742,6691.63295,0.0,0.0,-4974540.299316,22185.394236,3439811.580078,-4967848.666366,-8407660.246444,9458436.206053998
455,2002.992844,2647419.28125,6042.820709,0.0,0.0,-3714164.263672,23935.095093,3093432.082031,-3708121.442963,-6801553.524994,9707204.03125
456,1913.250319,2415375.184082,4598.934233,0.0,0.0,-2245870.4729,21762.784485,3414133.322754,-2241271.538667,-5655404.861421,8856375.674967334
457,1915.378731,2478668.644531,5037.964111,0.0,0.0,-3084043.898193,21421.372925,3234419.011963,-3079005.934082,-6313424.946045,9088451.696613666
458,1981.167709,2661690.1875,5612.742432,0.0,0.0,-3192290.890381,22475.000793,2960235.541016,-3186678.147949,-6146913.688965,9759530.6875
459,1982.541183,2489887.804688,5201.960815,0.0,0.0,-5771765.318359,22862.39325,3555412.77417,-5766563.357543999,-9321976.131714,9129588.617189333
460,2017.363415,2478821.333984,4628.067032,0.0,0.0,-5416737.101562,23283.583099,3594274.227051,-5412109.03453,-9006383.261581,9089011.557941334
461,2098.886063,2673226.835938,5864.682472,0.0,0.0,-3057903.418457,22585.440063,3189208.062988,-3052038.735985,-6241246.798973,9801831.731772667
462,2080.812126,2561928.582031,6371.133972,0.0,0.0,-2111808.011719,22156.716431,3334836.470703,-2105436.877747,-5440273.34845,9393738.134113666
463,2050.947418,2532309.359375,6053.20499,0.0,0.0,-4026585.299194,22493.591125,3642349.775146,-4020532.094204,-7662881.86935,9285134.317708332
464,1960.956669,2388122.710449,4177.903198,0.0,0.0,-5282596.164062,23175.917501,3549645.033936,-5278418.260864,-8828063.2948,8756449.938313
465,1942.62439,2293086.064453,4370.369263,0.0,0.0,,22701.457703,3719093.901123,,,8407982.236327667
466,1900.842133,2274826.611328,2463.632336,0.0,0.0,,21364.42041,3589588.90625,,,8341030.908202667
467,1149.775537,1460026.9375,313.907715,0.0,0.0,,11136.142944,1672808.614746,,,5353432.104166666
589,1975.590748,2453682.236328,1159.907745,0.0,0.0,-4729530.547852,19870.784607,3125211.285156,-4728370.640107,-7853581.925263001,8996834.866536
590,1951.54641,2262375.042969,3358.688965,0.0,0.0,-5805216.230469,20424.84552,3700118.046875,-5801857.541503999,-9501975.588379,8295375.157552999
591,1892.387074,2078284.873047,2816.367859,0.0,0.0,-3165587.568359,20014.206879,3778626.746094,-3162771.2005000003,-6941397.946594,7620377.867839
592,1852.580498,2058258.246094,4454.4422,0.0,0.0,-1998562.828369,20533.2948,3109873.205078,-1994108.386169,-5103981.591247,7546946.902344666
593,1803.828022,2114702.186646,5838.929688,0.0,0.0,-2057697.901978,20721.943985,2530370.379639,-2051858.9722900002,-4582229.351929001,7753908.017701999
594,1953.391074,2390855.574585,5984.906982,0.0,0.0,-1841945.20874,20485.656452,2656603.042969,-1835960.301758,-4492563.344727,8766470.440144999
595,2073.436893,2584971.178711,3667.749825,0.0,0.0,,21586.043884,3010363.279541,,,9478227.655273667
596,2094.08848,2546666.833984,3461.624649,0.0,0.0,,20968.858032,3700316.427734,,,9337778.391274666
597,2097.94595,2490139.564453,8386.442505,0.0,0.0,-3513133.41687,24461.567017,3765825.4375,-3504746.9743649997,-7270572.411865,9130511.736327667
598,2154.084602,2596492.479004,9261.249512,0.0,0.0,,24145.969421,3631159.398682,,,9520472.423014665
599,2167.552967,2765925.470703,9705.771973,0.0,0.0,-3130581.002441,23587.424988,3559214.539062,-3120875.2304680003,-6680089.76953,10141726.725911
600,2105.611438,2705351.165039,8223.926575,0.0,0.0,-4047636.668701,21918.221268,3550709.041748,-4039412.742126,-7590121.7838739995,9919620.938476333
601,2034.073348,2615605.214844,11940.68396,23996.800781,56547.042969,-3941319.441406,22720.839325,3128367.341797,-3905381.956665,-7033749.298462,9589421.513568621
602,2033.323359,2655372.922852,8289.552979,83988.710938,197914.421875,-1639971.248535,26205.840332,3178000.091309,-1547692.984618,-4725693.075927,9732409.095353166
603,1982.753892,2459208.248047,3802.352806,7995.833984,18849.201172,-1645178.337646,25019.73584,3469541.776367,-1633380.1508560001,-5102921.927223,9016719.925482225
604,1929.887619,2484509.441406,4998.115845,23977.904297,56547.464844,-2674946.142578,23324.752441,3256199.787109,-2645970.122436,-5902169.909545001,9108737.00252512
605,1977.813519,2622300.276245,4447.159485,7992.555664,18848.966797,-1258512.717285,23125.995433,2930065.753906,-1246073.002136,-4176138.756042,9614724.033562392
606,1998.782829,2509718.109375,3509.412598,7991.363281,18849.201172,-6493385.15625,24994.680481,3330539.42041,-6481884.380371,-9812423.800781,9201922.75035156
607,2028.891624,2534259.234375,4540.286713,0.0,0.0,-5273148.263672,25540.111145,3179923.431641,-5268607.976958999,-8448531.408599999,9292283.859375
608,1986.048166,2456611.46582,7382.060303,0.0,0.0,-4596768.867188,25195.326668,3324072.349365,-4589386.806885,-7913459.15625,9007575.374673333
609,2002.927206,2529407.200195,7086.527466,0.0,0.0,-4092801.529297,24801.977509,3367054.494873,-4085715.0018309997,-7452769.496703999,9274493.067381667
610,1982.476737,2454591.031738,5319.753204,0.0,0.0,-3935238.535156,25181.060249,3739241.875244,-3929918.7819519998,-7669160.657196,9000167.116372665
611,1866.118123,2119115.470703,4387.005737,0.0,0.0,-3924934.132812,25476.985748,3871750.142578,-3920547.1270749997,-7792297.269653,7770090.059244334
612,1868.06164,2135175.658203,5378.731445,0.0,0.0,-3907392.703125,24394.393219,3782858.400879,-3902013.97168,-7684872.372559,7828977.413411001
613,1895.112392,2241746.884766,3946.65271,0.0,0.0,-5003919.150391,22481.908081,3596759.032227,-4999972.497681,-8596731.529908001,8219738.577475333
614,1178.475352,1386019.270386,190.098373,0.0,0.0,-3906936.675781,11415.38393,2041671.88501,-3906746.577408,-5948418.462418,5082070.658082
736,1919.302448,2162894.165039,2414.704956,0.0,0.0,-2539982.170898,19537.633057,3616748.837891,-2537567.4659419996,-6154316.303832999,7930611.938476333
737,1947.979828,2222522.072266,5705.890381,0.0,0.0,-3230025.412842,20150.457581,3293744.584961,-3224319.522461,-6518064.107422,8149247.598308666
738,1944.758587,2162538.423828,5127.947266,0.0,0.0,-2739631.385742,20670.596436,3078781.789062,-2734503.438476,-5813285.227538,7929307.554036001
739,1917.812469,2102469.652344,4472.759277,0.0,0.0,-1584312.499023,20873.474487,2846353.366699,-1579839.739746,-4426193.106445,7709055.391927999
740,1890.291681,2163095.863281,4344.524292,0.0,0.0,-1392613.71582,21678.827499,2901668.495117,-1388269.191528,-4289937.686644999,7931351.498697
741,2044.710827,2293049.587891,3012.957764,0.0,0.0,-2880266.062622,21784.65976,3577742.724854,-2877253.104858,-6454995.829712,8407848.488933666
742,2054.980689,2491303.706055,3005.937988,0.0,0.0,-3101908.005371,20537.135769,3146097.651367,-3098902.067383,-6244999.71875,9134780.255535
743,2025.290521,2440617.247559,2606.894287,0.0,0.0,,20643.338379,3261640.325684,,,8948929.907716332
744,2118.90934,2561805.594727,3540.480103,0.0,0.0,,23473.997986,3623166.671143,,,9393287.180665666
745,2177.620705,2712761.231445,2906.325745,0.0,0.0,,22748.680115,3908719.908203,,,9946791.181964999
746,2182.014011,2723264.561523,3632.739502,0.0,0.0,-3170002.329102,22583.203369,3780551.583008,-3166369.5896,-6946921.172608,9985303.392250998
747,2235.472137,2832906.664062,5839.583893,0.0,0.0,-1921480.384766,22027.931122,3629761.965088,-1915640.8008730002,-5545402.765961001,10387324.434894
748,2127.398087,2654431.587891,6377.294891,11998.757812,28274.361328,,21724.828476,3570517.566895,,,9732350.335040439
749,2104.006516,2587637.628906,6762.410034,0.0,0.0,-965289.916992,24776.38623,3449798.077637,-958527.5069579999,-4408325.584595,9488004.639322
750,2106.232516,2665681.361328,3743.097839,11989.219727,28274.361328,-604561.577148,24336.003296,3304001.994385,-588829.259582,-3892831.2539669997,9773599.50430944
751,2003.21697,2513758.778809,3529.378174,30195.668945,71092.203125,-1581823.253906,23334.557404,3465868.910645,-1548098.206787,-5013967.117432,9215693.678237166
752,1992.834538,2605473.140625,3631.382324,79919.226562,188499.328125,-1281069.580078,23043.542542,3389146.888184,-1197518.971192,-4586665.859376,9549631.5290625
753,2012.358553,2490064.008789,3650.44751,0.0,0.0,-6385102.334961,25204.281311,3313214.316406,-6381451.887451,-9694666.203856999,9130234.698893
754,1944.256319,2376216.276123,3868.136261,35956.035156,84823.085938,-6553360.879883,24921.804871,3179748.014404,-6513536.708466,-9693284.72287,8711096.550732238
755,1889.584148,2279689.541992,3972.723846,7990.210449,18849.527344,-5062065.460938,23794.486389,3338802.548584,-5050102.526643001,-8388905.075227,8358484.663423785
756,1898.088962,2326254.285156,4639.8573,11986.892578,28275.203125,-6096467.046875,23570.019714,3541130.388672,-6079840.2969969995,-9620970.685669,8529033.5415095
757,1874.395302,2217092.919922,4846.216125,23973.785156,56550.402344,-4080399.34375,23997.715881,3779845.386719,-4051579.342469,-7831424.729188,8128209.698333785
758,1867.340118,2175203.150391,3007.477478,91885.835938,216776.15625,-2258309.913086,24935.563232,3729920.847168,-2163416.59967,-5893337.446838,7971409.361641998
759,1842.876366,2060377.03125,5318.674316,39947.371094,94249.734375,-1885628.390625,24007.221802,3621704.6875,-1840362.345215,-5462067.032715,7552830.7865625
760,1840.893639,2033371.888672,4855.974365,35958.890625,84825.609375,-3647256.75,21912.064148,3732055.957031,-3606441.88501,-7338497.842041,7454000.412943167
761,1135.074677,1231611.760742,1742.773071,0.0,0.0,-1210080.615234,11234.116882,2273310.973145,-1208337.842163,-3481648.815308,4515909.789387333
883,1844.647449,2088818.063721,2347.22998,0.0,0.0,-4151597.692383,21845.537201,2922161.296143,-4149250.4624030003,-7071411.758546,7658999.566977
884,1924.784129,2233107.072266,4297.302124,0.0,0.0,-3217255.187988,22994.558258,2666131.054688,-3212957.885864,-5879088.940552,8188059.264975333
885,1958.904026,2239159.762207,5760.340088,0.0,0.0,-3829417.420166,21452.409973,2689718.604004,-3823657.0800779997,-6513375.684082,8210252.461425667
886,1925.362877,2205748.59375,5743.255569,0.0,0.0,-1696928.373291,21029.883423,2269259.257812,-1691185.117722,-3960444.375534,8087744.84375
887,2004.47908,2310895.59375,4615.534424,0.0,0.0,681217.776276,23411.740967,2781180.756348,685833.3106999999,-2095347.445648,8473283.84375
888,2062.815229,2487819.475586,1813.303467,0.0,0.0,,25045.339882,2866727.182861,,,9122004.743815333
889,2023.014732,2350799.048828,804.225586,0.0,0.0,-3340226.657227,24259.150879,3483314.513916,-3339422.4316410003,-6822736.945557,8619596.512369333
890,2022.930378,2287391.184204,862.445984,0.0,0.0,-1991005.782715,23475.339478,3802777.698975,-1990143.3367309999,-5792921.035706,8387101.008748
891,2181.671103,2614868.320312,1400.916687,0.0,0.0,862559.065186,24496.262756,3186962.717773,863959.9818729999,-2323002.7358999997,9587850.507810665
892,2237.786629,2699456.697266,218.885101,0.0,0.0,495009.038574,24063.07309,3500407.824219,495227.923675,-3005179.900544,9898007.889975332
893,2226.230629,2683681.074219,71.920914,0.0,0.0,-579508.898438,24721.090302,3742540.094971,-579436.977524,-4321977.072495,9840163.938803
894,2252.100143,2895212.078125,2698.690613,0.0,0.0,-40268.123047,23844.20401,3166841.390625,-37569.432434,-3204410.823059,10615777.619791666
895,2101.183019,2424331.146484,3308.963745,35985.964844,84828.296875,-1342633.608398,23636.563053,3750558.808594,-1303338.679809,-5053897.488403,8887517.637837166
896,2135.393745,2553460.417969,2400.11998,3998.530029,9425.577148,-232192.960938,25409.601501,3410120.411133,-225794.310929,-3635914.722062,9362499.687676707
897,2123.978577,2494951.955078,708.734131,0.0,0.0,-606525.568359,25056.852051,3567449.185059,-605816.834228,-4173266.019287,9148157.168619333
898,2072.447166,2397367.134766,809.532562,0.0,0.0,467619.482178,24492.405426,3646819.249023,468429.01473999996,-3178390.2342829998,8790346.160808666
899,2053.649567,2463069.744141,1509.415771,23975.392578,56551.382812,-197086.121094,23945.60675,3503884.211914,-171601.312745,-3675485.5246590003,9030124.70086076
900,2011.517153,2349666.189941,1135.206665,99889.804688,235634.203125,-3051353.275391,23928.939163,3439379.365234,-2950328.264038,-6389707.629272,8610730.012387834
901,1942.237479,2384648.761719,1503.320465,59934.082031,141382.125,-2715542.461426,23886.31311,2819883.563232,-2654105.0589300003,-5473988.622162,8740884.483803
902,1935.228172,2270874.181641,2198.005249,7991.336426,18851.248047,-4556773.0625,24512.678345,3227031.793457,-4546583.720825,-7773615.514281999,8326161.641056059
903,1930.282402,2383748.05957,2573.937256,18976.763672,44527.382812,-4029440.8125,24805.559143,3079554.802734,-4007890.111572,-7087444.914306,8739519.004100427
904,1945.596075,2502012.052246,2810.961609,64680.871094,152513.061523,-1776664.757812,25042.045746,3001384.612793,-1709172.9251090002,-4710557.537902,9170993.930338208
905,1911.453631,2398558.048584,2568.27264,114127.537109,269032.105469,-2100916.695801,25338.637917,3213089.202148,-1984220.886052,-5197310.0882,8789332.202698622
906,1866.167465,2204155.871094,3881.405151,103885.007812,245060.625,-3642623.85376,24602.450439,3413946.901611,-3534857.4407969997,-6948804.342408,8077003.648177999
907,1861.437012,2129463.650391,1888.711029,95894.195312,226210.609375,-1926897.683594,23235.535217,3158448.240479,-1829114.777253,-4987563.017732,7803509.172579499
908,1121.200848,1304345.620117,664.390259,0.0,0.0,-1305271.351074,12774.300629,1819684.967041,-1304606.9608149999,-3124291.927856,4782600.607095667
1030,1869.190187,2147947.444824,348.431114,3608.894043,8491.279297,-2332848.984619,24075.123138,2811772.414551,-2328891.659462,-5140664.074013,7875637.472102059
1031,1970.798531,2238737.896729,4163.39978,0.0,0.0,-1492179.179565,26149.228699,3023719.993408,-1488015.779785,-4511735.773193,8208705.621339666
1032,1963.152363,2155253.220703,3652.07588,0.0,0.0,-3711154.051758,22165.637573,3059605.875,-3707501.9758780003,-6767107.850878,7902595.142577667
1033,1929.440468,2130974.972656,2971.752686,0.0,0.0,-1447207.087891,21210.452148,3082578.173584,-1444235.3352050001,-4526813.508789,7813574.899738666
1034,1972.332417,2221932.824219,2955.282715,0.0,0.0,-926085.0,22535.45108,3336540.06427,-923129.717285,-4259669.781555,8147087.022136333
1035,2007.931477,2347747.486328,1298.490433,0.0,0.0,-783163.611816,26461.422668,3108391.380127,-781865.1213829999,-3890256.50151,8608407.449869333
1036,2041.700119,2434449.359375,1206.722351,0.0,0.0,-2631543.104492,27032.311401,3354663.981201,-2630336.3821409997,-5985000.363342,8926314.317708332
